customer_id,gender,senior_citizen,partner,dependent,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movie,contract,paperless_bill,payment_method,monthly_charge,total_charge,churn
0186-CAERR,male,0,no,no,71,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,1-year,yes,bank-transfer,116.3,8309.55,no
3043-SUDUA,female,0,no,no,32,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer,19.9,601.55,no
5442-BHQNG,female,0,no,no,2,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,no,electronic-check,70.35,139.25,no
2169-RRLFW,female,0,yes,no,71,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,25.6,1888.25,no
5872-OEQNH,female,0,no,no,60,no,no-phone-service,DSL,yes,no,yes,no,no,yes,1-year,yes,electronic-check,44.45,2773.9,no
3162-KKZXO,female,1,no,no,55,yes,yes,fiber-optic,no,no,yes,no,yes,yes,1-year,yes,electronic-check,100.15,5409.75,no
7055-VKGDA,male,0,no,no,54,yes,no,fiber-optic,yes,yes,no,yes,yes,yes,1-year,yes,credit-card,105.4,5643.4,yes
0754-UKWQP,male,0,no,no,2,yes,no,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic-check,95.85,197.7,yes
8873-GLDMH,female,0,no,no,6,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,mail-check,73.85,401.3,no
5696-JVVQY,female,0,yes,yes,48,yes,no,DSL,yes,yes,yes,no,no,yes,2-year,yes,credit-card,70.1,3238.4,no
8946-BFWSG,male,0,yes,yes,63,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,25.25,1573.05,no
7493-TPUWZ,male,0,no,no,1,yes,yes,fiber-optic,no,yes,no,no,no,no,month-to-month,yes,electronic-check,79.15,79.15,yes
0547-HURJB,male,0,no,yes,12,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,credit-card,21.05,235.8,no
8904-OPDCK,male,1,yes,no,54,no,no-phone-service,DSL,no,no,no,no,no,no,month-to-month,yes,bank-transfer,24.95,1364.75,no
8845-LWKGE,female,0,yes,yes,30,yes,no,DSL,no,no,yes,yes,yes,no,1-year,yes,electronic-check,64.5,1985.15,no
1577-HKTFG,female,0,yes,no,30,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer,19.65,655.85,yes
8752-STIVR,female,0,no,no,4,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,electronic-check,79.0,303.15,yes
0691-NIKRI,female,0,no,no,40,yes,yes,fiber-optic,no,no,yes,yes,yes,yes,1-year,yes,credit-card,105.95,4335.2,no
5022-JNQEQ,female,0,yes,yes,9,yes,no,fiber-optic,no,no,no,yes,no,no,month-to-month,yes,electronic-check,75.85,647.5,no
4558-FANTW,female,0,yes,yes,17,yes,no,fiber-optic,yes,no,no,yes,yes,no,month-to-month,no,electronic-check,91.85,1574.45,yes
3249-VHRIP,female,0,no,no,62,no,no-phone-service,DSL,no,yes,yes,no,no,yes,2-year,yes,credit-card,43.6,2748.7,no
3736-BLEPA,male,0,no,no,28,yes,no,fiber-optic,no,yes,no,yes,yes,no,1-year,yes,bank-transfer,91.25,2483.65,no
4701-LKOZD,female,0,no,no,70,yes,yes,DSL,yes,yes,yes,yes,yes,yes,2-year,no,credit-card,89.75,6367.2,no
6603-QWSPR,female,0,no,no,46,yes,no,fiber-optic,no,yes,yes,yes,yes,yes,2-year,yes,bank-transfer,104.4,4904.2,no
9921-QFQUL,female,0,yes,no,23,yes,yes,fiber-optic,no,no,yes,no,no,yes,month-to-month,no,mail-check,90.15,2044.95,no
1929-ZCBHE,male,0,yes,yes,47,no,no-phone-service,DSL,yes,no,yes,yes,no,no,1-year,no,electronic-check,40.3,1794.8,no
4378-MYPGO,male,0,yes,yes,68,yes,no,fiber-optic,yes,yes,yes,no,yes,yes,2-year,yes,bank-transfer,105.25,7173.15,no
8651-ENBZX,female,1,no,no,60,yes,yes,fiber-optic,no,no,yes,yes,yes,yes,1-year,yes,electronic-check,106.0,6441.4,yes
4129-LYCOI,female,0,no,yes,67,yes,yes,fiber-optic,no,yes,no,yes,yes,yes,2-year,yes,electronic-check,104.0,7039.05,no
7798-JVXYM,female,0,no,no,14,yes,no,DSL,no,no,no,yes,yes,yes,month-to-month,yes,electronic-check,69.65,921.4,no
8647-SDTWQ,male,0,yes,yes,57,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,74.3,4018.35,no
2696-ECXKC,female,0,yes,yes,55,yes,yes,fiber-optic,yes,no,no,no,yes,yes,1-year,no,mail-check,100.9,5448.6,no
2081-KJSQF,male,0,no,no,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mail-check,20.25,20.25,no
7623-TRNQN,male,0,no,yes,1,yes,no,DSL,no,no,no,yes,no,no,month-to-month,yes,mail-check,49.9,49.9,yes
3323-CPBWR,male,0,no,no,23,yes,yes,fiber-optic,no,no,yes,yes,yes,no,month-to-month,yes,credit-card,96.9,2085.45,no
9330-IJWIO,female,0,no,no,13,yes,yes,fiber-optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic-check,100.35,1358.85,yes
3384-CTMSF,male,0,yes,no,47,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic-check,104.1,5135.15,no
0902-RFHOF,male,0,no,no,38,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,20.1,730.1,no
9286-DOJGF,female,1,yes,no,38,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,bank-transfer,74.95,2869.85,yes
6048-QBXKL,female,1,no,no,2,yes,yes,DSL,no,yes,no,no,no,no,month-to-month,yes,credit-card,56.55,118.25,no
9661-MHUMO,male,1,yes,yes,1,yes,no,DSL,no,no,no,yes,no,no,month-to-month,yes,credit-card,49.25,49.25,yes
7718-RXDGG,male,0,yes,no,15,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,bank-transfer,68.6,1108.6,no
1025-FALIX,female,0,no,no,26,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,credit-card,69.05,1815.65,no
3451-VAWLI,female,0,yes,yes,35,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,19.7,730.4,no
3407-QGWLG,male,0,no,yes,3,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mail-check,20.05,75.45,no
1842-EZJMK,male,0,yes,yes,50,yes,yes,fiber-optic,no,yes,no,yes,yes,yes,month-to-month,no,electronic-check,103.7,5071.05,yes
2347-WKKAE,male,0,yes,no,42,yes,yes,fiber-optic,yes,no,yes,no,no,yes,month-to-month,yes,electronic-check,94.4,4014.6,no
8735-DCXNF,male,0,yes,no,10,yes,no,DSL,yes,no,no,yes,no,no,month-to-month,yes,credit-card,54.95,568.85,no
3214-IYUUQ,female,0,yes,no,61,yes,no,fiber-optic,yes,yes,no,yes,no,yes,1-year,no,bank-transfer,93.7,5860.7,no
1936-UAFEH,female,0,no,no,68,yes,yes,fiber-optic,yes,yes,no,yes,yes,yes,2-year,no,credit-card,110.25,7279.35,no
3587-PMCOY,male,0,no,no,10,yes,no,fiber-optic,yes,no,yes,no,yes,yes,1-year,yes,electronic-check,98.9,1064.95,no
8079-XRJRS,male,0,yes,no,65,yes,yes,fiber-optic,yes,yes,yes,no,no,no,1-year,no,electronic-check,89.75,5769.6,yes
1027-LKKQQ,female,0,yes,yes,72,yes,no,DSL,yes,no,yes,yes,yes,yes,2-year,yes,bank-transfer,80.45,5886.85,no
7148-XZPHA,male,0,yes,yes,55,yes,no,fiber-optic,no,yes,no,yes,no,no,month-to-month,no,electronic-check,79.4,4238.45,no
8073-IJDCM,female,0,no,no,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mail-check,20.3,20.3,yes
5309-TAIKL,female,0,no,no,7,yes,no,DSL,no,no,yes,yes,no,yes,month-to-month,no,bank-transfer,62.8,418.3,no
6856-RAURS,female,0,no,no,2,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,mail-check,74.9,136.05,no
8778-LMWTJ,female,0,no,no,9,yes,no,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,electronic-check,74.85,708.2,no
9717-IOAAF,male,0,no,yes,27,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,credit-card,25.85,788.55,no
8884-ADFVN,male,1,yes,no,7,yes,yes,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic-check,101.95,700.85,yes
2845-KDHVX,female,0,yes,no,64,yes,no,DSL,no,yes,yes,yes,no,yes,2-year,yes,mail-check,68.3,4378.8,no
0848-SOMKO,male,0,no,no,70,no,no-phone-service,DSL,yes,no,yes,yes,no,yes,2-year,no,bank-transfer,48.4,3442.8,no
2720-WGKHP,male,1,no,no,2,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,94.0,181.7,yes
6734-FQAJX,male,1,no,no,67,yes,no,fiber-optic,yes,yes,no,yes,yes,yes,2-year,yes,electronic-check,105.05,7171.7,no
2869-ADAWR,female,0,no,no,45,yes,yes,fiber-optic,no,yes,no,no,yes,no,month-to-month,yes,credit-card,89.3,4016.85,yes
1535-VTJOQ,female,0,no,no,24,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,25.15,553.0,no
6368-TZZDT,male,0,yes,yes,4,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,19.5,96.85,no
0943-ZQPXH,male,0,yes,yes,44,yes,no,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,bank-transfer,92.95,4122.9,no
1293-BSEUN,female,0,yes,yes,72,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,mail-check,20.7,1482.3,no
9894-EZEWG,female,0,no,no,1,yes,no,fiber-optic,no,yes,no,no,no,no,month-to-month,yes,credit-card,74.3,74.3,yes
1302-TPUBN,male,0,no,no,66,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,bank-transfer,19.35,1240.8,no
7851-FLGGQ,male,0,no,no,1,no,no-phone-service,DSL,no,yes,no,yes,no,yes,month-to-month,yes,mail-check,44.65,44.65,yes
0637-UBJRP,male,0,yes,yes,13,yes,no,fiber-optic,yes,no,no,no,no,yes,month-to-month,no,electronic-check,84.05,1095.3,yes
0940-OUQEC,male,0,no,no,10,yes,yes,fiber-optic,no,yes,no,no,no,no,month-to-month,yes,bank-transfer,80.7,788.8,yes
2378-VTKDH,male,1,yes,no,65,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic-check,104.35,6578.55,no
0927-CNGRH,male,0,no,yes,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,19.55,19.55,no
8608-OZTLB,male,0,yes,yes,38,yes,no,DSL,yes,yes,yes,yes,yes,no,1-year,no,electronic-check,74.05,2802.3,no
2335-GSODA,male,0,no,yes,23,no,no-phone-service,DSL,yes,no,yes,yes,no,no,2-year,no,mail-check,40.1,857.75,no
1952-DVVSW,female,0,yes,no,10,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,20.1,184.4,no
0702-PGIBZ,male,0,no,yes,4,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,101.7,364.55,yes
6656-GULJQ,male,0,yes,yes,72,yes,yes,DSL,yes,no,yes,yes,yes,yes,2-year,yes,credit-card,83.55,6093.3,no
9853-JFZDU,female,0,yes,no,35,yes,no,DSL,no,yes,no,yes,no,no,month-to-month,no,electronic-check,56.85,1861.1,no
1963-VAUKV,female,0,no,no,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.4,20.4,yes
3777-XROBG,female,0,yes,yes,58,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,19.55,1079.65,no
6994-FGRHH,male,0,yes,yes,70,yes,no,fiber-optic,no,yes,yes,yes,yes,yes,1-year,yes,electronic-check,106.15,7475.1,no
4000-VGMQP,male,0,yes,yes,38,yes,yes,DSL,no,yes,yes,no,yes,yes,1-year,no,credit-card,78.95,2862.55,no
3999-WRNGR,female,0,yes,yes,60,no,no-phone-service,DSL,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,49.75,3069.45,no
3466-RITXD,male,0,no,no,26,yes,yes,fiber-optic,yes,yes,no,no,yes,no,month-to-month,yes,credit-card,92.4,2349.8,no
2680-XKKNJ,female,0,no,no,8,yes,no,DSL,yes,yes,no,yes,no,no,1-year,no,bank-transfer,58.2,469.25,no
3058-HJCUY,male,0,yes,yes,41,yes,yes,fiber-optic,no,no,yes,yes,yes,yes,1-year,yes,electronic-check,102.6,4213.35,yes
2974-GGUXS,female,1,yes,no,36,yes,yes,fiber-optic,no,yes,no,no,yes,no,month-to-month,yes,credit-card,91.95,3301.05,no
7994-XIRTR,male,1,no,no,54,yes,no,DSL,no,no,yes,yes,no,yes,1-year,no,bank-transfer,65.25,3529.95,no
3259-FDWOY,male,0,yes,yes,71,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,2-year,yes,bank-transfer,106.0,7723.7,yes
2101-RANCD,female,0,no,no,55,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,73.1,4144.9,no
7921-BEPCI,female,0,no,no,72,yes,yes,DSL,yes,yes,no,no,no,no,2-year,no,bank-transfer,59.75,4265.0,no
0807-ZABDG,female,0,no,yes,3,yes,no,DSL,yes,no,no,yes,no,no,month-to-month,yes,mail-check,55.1,154.65,yes
8510-TMWYB,female,0,yes,yes,54,yes,yes,DSL,no,yes,yes,no,no,no,2-year,yes,bank-transfer,59.8,3246.45,no
3258-ZKPAI,male,0,yes,yes,72,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,2-year,yes,bank-transfer,116.6,8337.45,no
1428-IEDPR,male,0,no,no,52,yes,yes,fiber-optic,yes,no,yes,yes,yes,yes,2-year,yes,electronic-check,109.3,5731.4,no
5298-GSTLM,female,1,no,no,60,yes,yes,fiber-optic,yes,no,no,no,yes,yes,1-year,yes,bank-transfer,101.4,6176.6,no
4450-YOOHP,female,0,no,no,39,no,no-phone-service,DSL,no,no,yes,no,yes,yes,month-to-month,yes,credit-card,50.65,1905.4,no
6728-CZFEI,female,0,no,no,15,yes,no,DSL,no,no,no,no,yes,no,1-year,no,mail-check,56.15,931.9,no
5748-RNCJT,male,0,no,no,69,yes,yes,fiber-optic,no,no,yes,yes,yes,yes,2-year,yes,bank-transfer,106.5,7348.8,yes
3653-NCRDJ,male,0,yes,yes,43,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,yes,mail-check,19.2,776.25,no
6121-TNHBO,female,1,no,no,63,yes,yes,DSL,yes,yes,yes,yes,yes,no,1-year,no,bank-transfer,83.0,5243.05,no
5119-NZPTV,male,1,yes,no,2,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,no,electronic-check,70.1,141.65,no
6519-ZHPXP,female,0,yes,yes,72,yes,no,fiber-optic,yes,yes,yes,yes,yes,yes,2-year,yes,bank-transfer,108.3,7679.65,no
7739-LAXOG,female,0,yes,yes,32,yes,yes,fiber-optic,no,no,yes,no,no,yes,month-to-month,yes,bank-transfer,91.05,2954.5,yes
3472-QPRCH,male,0,yes,yes,40,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,25.25,1006.9,no
8224-UAXBZ,female,0,yes,no,58,no,no-phone-service,DSL,yes,yes,no,no,yes,no,1-year,yes,electronic-check,45.35,2540.1,no
9610-WCESF,male,0,no,no,67,no,no-phone-service,DSL,yes,no,no,yes,yes,no,2-year,no,electronic-check,43.9,3097.2,no
9776-CLUJA,female,1,yes,no,51,yes,yes,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,electronic-check,77.5,3807.35,yes
2486-WYVVE,male,0,yes,no,31,yes,yes,DSL,no,no,yes,yes,yes,yes,1-year,yes,mail-check,79.3,2484.0,no
3865-ZYKAD,male,1,yes,no,69,yes,yes,fiber-optic,yes,yes,no,no,no,no,month-to-month,yes,credit-card,84.9,5785.65,no
1422-DGUBX,male,0,yes,no,32,yes,yes,fiber-optic,no,no,no,yes,no,no,1-year,yes,electronic-check,79.25,2619.15,no
2999-AANRQ,female,0,no,no,21,yes,no,DSL,yes,yes,no,yes,yes,no,2-year,no,credit-card,71.05,1524.85,no
8668-KNZTI,male,0,no,no,52,yes,no,DSL,yes,no,yes,no,no,no,1-year,no,electronic-check,53.75,2790.65,no
0480-KYJVA,female,0,yes,yes,72,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,24.25,1784.5,no
6034-ZRYCV,female,0,yes,no,72,no,no-phone-service,DSL,no,yes,yes,no,yes,yes,2-year,yes,electronic-check,54.2,3937.45,yes
9746-YKGXB,male,0,yes,yes,52,no,no-phone-service,DSL,yes,no,yes,no,no,yes,1-year,no,bank-transfer,44.25,2276.1,no
3926-YZVVX,female,0,no,no,41,yes,no,DSL,no,no,no,yes,no,no,1-year,no,bank-transfer,50.05,2029.05,no
6000-UKLWI,male,0,no,no,41,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,20.15,802.35,no
2079-FBMZK,female,0,no,no,6,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,mail-check,69.25,418.4,yes
6332-FBZRI,male,0,yes,yes,67,yes,yes,DSL,yes,yes,yes,yes,no,no,1-year,yes,credit-card,69.35,4653.25,no
2096-XOTMO,female,0,yes,yes,16,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,19.35,275.9,no
3266-FTKHB,male,0,no,no,17,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,19.15,343.45,no
8221-EQDGL,male,0,yes,no,35,yes,no,DSL,yes,yes,yes,no,no,no,month-to-month,no,mail-check,61.0,2130.45,no
2346-LOCWC,female,0,yes,yes,58,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,20.5,1191.4,no
6608-QQLVK,male,0,no,no,1,yes,no,DSL,no,no,yes,no,no,no,month-to-month,yes,electronic-check,50.5,50.5,yes
0298-XACET,male,0,yes,yes,52,no,no-phone-service,DSL,no,yes,yes,yes,yes,no,2-year,no,mail-check,50.2,2554.0,no
7560-QJAVJ,female,0,no,no,70,yes,no,DSL,yes,no,yes,yes,yes,yes,2-year,no,bank-transfer,79.6,5589.45,no
2995-YWTCD,female,0,yes,yes,19,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,bank-transfer,24.9,467.7,no
3551-HUAZH,male,1,no,no,1,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,74.4,74.4,yes
9137-UIYPG,female,0,yes,yes,35,yes,no,fiber-optic,yes,no,yes,yes,yes,yes,month-to-month,yes,electronic-check,106.9,3756.45,no
2809-ZMYOQ,female,0,no,no,32,yes,yes,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic-check,101.35,3334.9,no
5084-OOVCJ,female,0,yes,yes,17,yes,no,DSL,yes,no,no,yes,no,no,month-to-month,yes,credit-card,55.35,920.5,no
0254-WWRKD,female,0,yes,yes,67,yes,no,DSL,no,yes,no,no,no,no,1-year,no,credit-card,50.55,3431.75,no
7727-SHVZV,female,0,no,no,9,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer,19.5,150.35,no
6302-JGYRJ,male,0,no,yes,31,yes,yes,DSL,no,yes,no,yes,yes,yes,1-year,yes,mail-check,79.45,2587.7,yes
5339-PXDVH,male,0,no,no,4,yes,yes,fiber-optic,yes,no,no,no,yes,no,month-to-month,no,electronic-check,90.65,367.95,no
2205-LPVGL,male,1,yes,yes,58,yes,yes,fiber-optic,yes,yes,no,yes,no,no,1-year,yes,bank-transfer,89.85,5125.75,no
8782-NUUOL,male,0,no,no,60,yes,no,DSL,yes,no,yes,yes,yes,yes,1-year,no,mail-check,79.0,4801.1,no
3685-YLCMQ,male,0,no,no,58,yes,yes,fiber-optic,no,no,yes,yes,yes,yes,1-year,yes,electronic-check,104.65,6219.6,yes
7601-WFVZV,male,0,no,no,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,19.55,19.55,no
4609-KNNWG,female,0,yes,yes,27,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,19.9,550.1,no
4868-AADLV,male,1,yes,yes,66,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,1-year,yes,electronic-check,116.25,7862.25,no
9529-OFXHY,male,0,no,no,15,yes,yes,fiber-optic,yes,no,no,no,yes,no,month-to-month,yes,bank-transfer,87.75,1242.2,no
8634-MPHTR,male,1,yes,no,47,yes,yes,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic-check,100.05,4871.05,yes
2669-QVCRG,female,0,no,no,41,yes,yes,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,credit-card,81.3,3190.65,no
2478-EEWWM,male,0,yes,no,59,no,no-phone-service,DSL,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,44.3,2666.75,no
9174-IHETN,female,0,no,yes,50,yes,no,fiber-optic,no,no,no,no,no,no,2-year,no,credit-card,70.35,3533.6,no
2233-TXSIU,male,0,yes,yes,17,no,no-phone-service,DSL,yes,no,yes,no,yes,no,1-year,no,credit-card,44.45,792.15,no
9644-UMGQA,male,0,yes,yes,6,yes,no,DSL,yes,no,no,no,no,no,month-to-month,yes,electronic-check,49.15,295.65,no
3256-EZDBI,male,1,yes,no,51,no,no-phone-service,DSL,no,yes,no,no,no,no,month-to-month,yes,credit-card,29.45,1459.35,no
8761-NSOBC,male,0,no,no,44,yes,no,fiber-optic,no,yes,no,yes,yes,yes,month-to-month,no,electronic-check,100.55,4398.15,yes
0419-YAAPX,male,0,yes,no,49,yes,no,fiber-optic,no,yes,no,no,yes,no,month-to-month,yes,credit-card,85.3,4297.95,no
8413-VONUO,male,0,no,no,2,yes,no,fiber-optic,no,yes,no,no,yes,yes,month-to-month,no,electronic-check,95.65,167.3,yes
0872-CASZJ,male,0,yes,no,59,yes,yes,DSL,yes,no,no,yes,no,yes,1-year,yes,mail-check,69.1,4096.9,no
4726-DLWQN,male,1,no,no,50,yes,yes,DSL,yes,yes,no,no,yes,no,month-to-month,yes,bank-transfer,70.35,3454.6,no
8164-OCKUJ,female,0,yes,yes,59,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,20.6,1286.0,no
3094-JOJAI,male,0,no,no,18,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,no,mail-check,74.15,1387.0,no
9494-MRNYX,male,0,no,no,10,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,no,electronic-check,75.05,786.3,no
2599-CZABP,male,0,yes,no,14,yes,no,DSL,no,no,no,no,no,no,1-year,no,electronic-check,44.6,641.25,no
7945-PRBVF,male,0,no,no,35,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,bank-transfer,21.45,705.45,no
4544-RXFMG,male,0,yes,yes,8,yes,no,DSL,no,no,no,no,no,no,1-year,yes,mail-check,43.45,345.5,no
0859-YGKFW,male,0,yes,yes,18,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,bank-transfer,20.05,345.9,no
1150-FTQGN,female,0,yes,yes,60,yes,yes,fiber-optic,yes,yes,no,no,yes,no,1-year,no,bank-transfer,94.15,5811.8,no
9223-UCPVT,female,0,no,no,1,yes,no,fiber-optic,no,no,yes,no,yes,yes,month-to-month,no,electronic-check,94.4,94.4,yes
7196-LIWRH,female,0,no,no,6,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,19.55,124.45,no
5448-VWNAM,female,0,no,yes,19,yes,yes,DSL,yes,yes,no,yes,yes,no,month-to-month,yes,mail-check,75.9,1375.6,no
1177-XZBJL,male,0,yes,yes,53,yes,yes,DSL,yes,yes,no,yes,no,no,1-year,no,bank-transfer,64.15,3491.55,no
3518-FSTWG,male,1,yes,no,72,yes,yes,fiber-optic,yes,yes,yes,no,yes,yes,2-year,yes,bank-transfer,109.55,7920.7,no
9330-VOFSZ,female,0,yes,no,60,yes,yes,fiber-optic,no,yes,yes,yes,yes,yes,2-year,yes,credit-card,110.8,6640.7,no
4351-QLCSU,female,0,no,no,1,yes,no,DSL,no,no,no,no,yes,no,month-to-month,yes,credit-card,55.0,55.0,yes
0939-EREMR,female,0,no,yes,13,yes,no,DSL,no,no,yes,yes,no,no,month-to-month,no,mail-check,53.45,718.1,no
9389-ACWBI,female,0,yes,yes,5,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,no,credit-card,69.95,320.4,no
5419-JPRRN,male,0,no,no,1,yes,yes,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic-check,101.45,101.45,yes
3644-QXEHN,male,0,yes,yes,13,yes,no,fiber-optic,no,no,yes,no,yes,yes,month-to-month,no,electronic-check,97.0,1334.45,no
2911-IJORQ,male,0,no,no,37,yes,yes,DSL,yes,yes,yes,yes,yes,yes,1-year,yes,bank-transfer,90.6,3358.65,no
5921-NGYRH,male,0,yes,no,64,yes,no,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,mail-check,73.55,4764.0,no
2100-BDNSN,female,0,yes,no,5,yes,yes,DSL,no,no,yes,yes,yes,no,month-to-month,no,bank-transfer,67.95,350.3,yes
5998-DZLYR,female,0,yes,no,61,yes,yes,fiber-optic,no,yes,no,yes,no,yes,2-year,yes,bank-transfer,94.35,5703.0,no
0488-GSLFR,female,0,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,69.5,69.5,yes
9318-NKNFC,male,0,no,no,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mail-check,18.85,18.85,yes
3985-HOYPM,male,0,no,no,26,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,19.4,525.55,no
